Time ms,BNO X Acceleration m/s^2,BNO Y Acceleration m/s^2,BNO Z Acceleration m/s^2,BNO Gyro X rad/s,BNO Gyro Y rad/s,BNO Gyro Z rad/s,BNO Euler Angle X,BNO Euler Angle Y,BNO Euler Angle Z,BNO Magnetometer X,BNO Magnetometer Y,BNO Magnetometer Z,BNO Gravity X,BNO Gravity Y,BNO Gravity Z,Altitude m,ADXL X Acceleration,ADXL Y Acceleration,ADXL Z Acceleration,
1575727979.8059032, 2.120000, 4.990000, 8.380000,0.140717, 0.000000, 0.001091,8.000000, 5.000000, -30.812500,4.875000, -15.250000, -33.062500,-0.06250095368886854, -5.334818, 0.980665, 8.629852
1575727979.8636448, 2.130000, 5.000000, 8.350000,0.002182, 0.001091, 0.000000,8.000000, 5.000000, -30.812500,4.500000, -15.250000, -32.562500,0.1250019073777371, -5.374044, 0.980665, 8.747532
1575727979.940833, 2.140000, 4.990000, 8.370000,-0.002182, 0.001091, 0.000000,8.000000, 5.000000, -30.812500,12.875000, -16.062500, -33.062500,1.0625162127107652, -5.295591, 1.019892, 8.865212
1575727980.0132558, 2.130000, 5.000000, 8.380000,-0.001091, 0.002182, -0.001091,8.000000, 5.000000, -30.812500,12.062500, -15.687500, -32.562500,4.125062943465324, -5.413271, 1.019892, 8.316039
1575727980.099156, 2.160000, 4.980000, 8.360000,0.000000, -0.001091, 0.000000,0.000000, 5.000000, -30.812500,11.375000, -15.250000, -32.562500,-1.500022888532845, -5.295591, 0.980665, 8.865212
1575727980.182229, 2.130000, 4.980000, 8.370000,0.139626, 0.000000, 0.000000,8.000000, 5.000000, -30.812500,12.062500, -15.250000, -33.062500,0.18750286106660563, -5.256364, 1.019892, 8.865212
1575727980.252506, 2.130000, 4.990000, 8.350000,-0.001091, -0.003272, -0.003272,8.000000, 5.000000, -30.812500,12.500000, -16.062500, -31.875000,-2.5625391012436105, -5.334818, 0.862985, 8.825985
1575727980.32102, 2.140000, 4.970000, 8.350000,-0.001091, 0.002182, -0.002182,0.000000, 5.000000, -30.812500,4.875000, -15.687500, -32.562500,-1.2500190737773709, -5.295591, 0.941438, 8.825985
1575727980.3765419, 2.120000, 5.010000, 8.320000,-0.001091, 0.001091, 0.001091,8.000000, 5.000000, -30.812500,13.250000, -15.687500, -33.375000,-1.3125200274662394, -5.256364, 0.862985, 8.747532
1575727980.46998, 2.140000, 4.980000, 8.380000,0.140717, -0.002182, 0.001091,8.000000, 5.000000, -30.812500,12.500000, -16.062500, -33.062500,-0.3125047684443427, -5.295591, 0.941438, 8.904438
1575727980.542321, 0.860000, 4.990000, 8.330000,-0.002182, 0.002182, -0.001091,8.000000, 5.000000, -30.812500,12.875000, -16.375000, -33.062500,-1.5625238422217136, -5.295591, 0.902212, 8.865212
1575727980.6045408, 2.140000, 5.000000, 8.360000,-0.002182, 0.000000, -0.002182,8.000000, 5.000000, -30.812500,10.562500, -14.875000, -33.375000,1.0000152590218967, -5.530951, 0.941438, 8.590625
1575727980.680354, 0.850000, 4.970000, 8.360000,0.001091, -0.001091, 0.000000,8.000000, 5.000000, -30.812500,12.062500, -14.875000, -33.062500,0.5000076295109483, -5.334818, 0.980665, 8.786758
1575727980.743663, 2.130000, 4.980000, 8.340000,0.139626, -0.001091, -0.001091,8.000000, 5.000000, -30.812500,12.875000, -16.062500, -31.875000,-4.000061036087587, -5.374044, 0.941438, 8.825985
1575727980.811977, 2.150000, 4.990000, 8.370000,0.140717, 0.002182, 0.000000,8.000000, 5.000000, -30.812500,12.500000, -15.687500, -33.375000,-0.5625085831998169, -5.374044, 0.941438, 8.865212
1575727980.8644328, 2.160000, 4.990000, 8.370000,0.139626, 0.000000, 0.001091,8.000000, 5.000000, -30.812500,4.500000, -16.062500, -33.750000,1.8750286106660563, -5.413271, 0.862985, 8.629852
1575727980.920355, 0.860000, 4.990000, 8.330000,0.141808, 0.000000, 0.000000,8.000000, 5.000000, -30.812500,12.875000, -15.687500, -33.062500,-0.06250095368886854, -5.217138, 0.745305, 8.669079
1575727980.994765, 2.140000, 4.980000, 8.340000,-0.001091, 0.002182, -0.001091,0.000000, 5.000000, -30.812500,12.875000, -14.875000, -33.375000,-1.0625162127107652, -5.295591, 0.902212, 8.786758
1575727981.0679271, 2.130000, 4.990000, 8.380000,0.140717, 0.000000, 0.001091,8.000000, 5.000000, -30.812500,12.062500, -15.250000, -33.375000,-2.1250324254215305, -5.177911, 0.941438, 8.865212
