0.0013583,0.27168
0.0098946,1.4356
0.032531,3.0918
0.072191,4.8403
0.1298,6.6809
0.20627,8.6139
0.30254,10.639
0.41952,12.757
0.55781,14.901
0.71733,17.004
0.89769,19.067
1.0985,21.089
1.3193,23.071
1.5597,25.011
1.8193,26.912
2.0977,28.771
2.3945,30.59
2.7093,32.368
3.0418,34.127
3.3918,35.89
3.7596,37.655
4.145,39.425
4.5481,41.197
4.9689,42.973
5.4076,44.752
5.864,46.534
6.3383,48.32
6.8304,50.109
7.3405,51.901
7.8684,53.697
8.4144,55.496
8.9784,57.298
9.5604,59.104
10.16,60.912
10.779,62.724
11.415,64.54
12.403,67.261
13.963,71.356
16.475,77.52
20.581,86.701
25.147,95.941
30.176,105.23
35.671,114.58
41.635,123.98
48.07,133.42
54.979,142.91
62.363,152.46
70.226,162.05
78.569,171.68
87.395,181.36
96.705,191.06
106.5,200.79
116.78,210.48
127.55,220.1
138.79,229.62
150.51,239.06
162.7,248.41
175.35,257.68
188.46,266.86
202.03,275.98
216.06,285.03
230.53,294.03
245.46,302.99
260.83,311.92
276.65,320.82
292.91,329.71
309.62,338.61
326.78,347.52
344.37,356.41
362.42,365.28
380.9,374.11
399.83,382.9
419.19,391.62
438.99,400.26
459.21,408.81
479.86,417.26
500.94,425.6
522.42,433.83
544.32,441.96
566.62,450.01
589.32,457.99
612.42,465.95
635.91,473.9
659.81,481.88
684.1,489.89
708.8,497.91
733.89,505.98
759.4,514.13
785.31,522.32
811.63,530.51
838.34,537.93
865.39,543.89
892.69,548.43
920.19,551.59
947.81,553.23
975.48,553.35
1003.1,551.96
1030.7,549.69
1036.19395,549.1001293
1041.682005,548.5108331
1047.164169,547.9221104
1052.640449,547.33396
1058.11085,546.7463807
1063.575378,546.1593714
1069.034039,545.5729308
1074.486839,544.9870578
1079.933782,544.4017513
1085.374876,543.8170101
1090.810124,543.232833
1096.239534,542.6492189
1101.663111,542.0661667
1107.080859,541.4836752
1112.492786,540.9017433
1117.898896,540.3203697
1123.299195,539.7395535
1128.693689,539.1592934
1134.082383,538.5795884
1139.465283,538.0004373
1144.842393,537.4218389
1150.213721,536.8437923
1155.579271,536.2662961
1160.939049,535.6893494
1166.29306,535.112951
1171.64131,534.5370998
1176.983804,533.9617947
1182.320547,533.3870346
1187.651546,532.8128183
1192.976806,532.2391449
1198.296331,531.6660131
1203.610128,531.093422
1208.918201,530.5213703
1214.220557,529.9498571
1219.5172,529.3788812
1224.808136,528.8084416
1230.093371,528.2385371
1235.372909,527.6691667
1240.646756,527.1003293
1245.914917,526.5320239
1251.177398,525.9642493
1256.434204,525.3970046
1261.68534,524.8302886
1266.930811,524.2641002
1272.170624,523.6984385
1277.404782,523.1333023
1282.633292,522.5686907
1287.856158,522.0046025
1293.073385,521.4410367
1298.28498,520.8779922
1303.490947,520.3154681
1308.691291,519.7534632
1313.886018,519.1919766
1319.075132,518.6310071
1324.25864,518.0705539
1329.436545,517.5106157
1334.608854,516.9511917
1339.775571,516.3922807
1344.936701,515.8338817
1350.09225,515.2759938
1355.242223,514.7186159
1360.386624,514.161747
1365.525459,513.605386
1370.658733,513.049532
1375.786452,512.494184
1380.908619,511.9393409
1386.02524,511.3850018
1391.136321,510.8311655
1396.241865,510.2778313
1401.341879,509.7249979
1406.436367,509.1726645
1411.525334,508.62083
1416.608785,508.0694935
1421.686725,507.518654
1426.75916,506.9683105
1431.826093,506.4184619
1436.887531,505.8691074
1441.943477,505.3202459
1446.993937,504.7718765
1452.038916,504.2239981
1457.078419,503.6766099
1462.11245,503.1297109
1467.141015,502.5833
1472.164118,502.0373763
1477.181764,501.4919389
1482.193958,500.9469867
1487.200705,500.4025189
1492.20201,499.8585345
1497.197877,499.3150325
1502.188312,498.7720119
1507.173319,498.2294719
1512.152903,497.6874115
1517.127069,497.1458296
1522.095821,496.6047255
1527.059165,496.0640981
1532.017105,495.5239465
1536.969646,494.9842698
1541.916792,494.4450671
1546.858549,493.9063373
1551.79492,493.3680796
1556.725912,492.830293
1561.651528,492.2929767
1566.571773,491.7561297
1571.486652,491.2197511
1576.396169,490.6838399
1581.30033,490.1483952
1586.199139,489.6134162
1591.0926,489.0789019
1595.980719,488.5448514
1600.863499,488.0112638
1605.740945,487.4781382
1610.613063,486.9454737
1615.479856,486.4132693
1620.34133,485.8815243
1625.197488,485.3502376
1630.048336,484.8194085
1634.893878,484.2890359
1639.734118,483.759119
1644.569062,483.229657
1649.398713,482.7006488
1654.223076,482.1720938
1659.042156,481.6439908
1663.855958,481.1163392
1668.664485,480.589138
1673.467742,480.0623862
1678.265734,479.5360832
1683.058465,479.0102279
1687.84594,478.4848195
1692.628163,477.9598571
1697.405139,477.4353399
1702.176871,476.911267
1706.943365,476.3876376
1711.704626,475.8644507
1716.460656,475.3417055
1721.211461,474.8194012
1725.957045,474.2975369
1730.697413,473.7761117
1735.432569,473.2551248
1740.162517,472.7345754
1744.887262,472.2144626
1749.606808,471.6947855
1754.321159,471.1755434
1759.03032,470.6567353
1763.734295,470.1383604
1768.433089,469.620418
1773.126705,469.102907
1777.815149,468.5858268
1782.498423,468.0691765
1787.176533,467.5529553
1791.849484,467.0371622
1796.517278,466.5217966
1801.179921,466.0068575
1805.837417,465.4923442
1810.489769,464.9782558
1815.136983,464.4645915
1819.779063,463.9513505
1824.416012,463.438532
1829.047835,462.9261352
1833.674536,462.4141592
1838.296119,461.9026032
1842.912589,461.3914664
1847.52395,460.8807481
1852.130206,460.3704474
1856.73136,459.8605635
1861.327418,459.3510957
1865.918384,458.842043
1870.50426,458.3334048
1875.085053,457.8251801
1879.660765,457.3173683
1884.231402,456.8099686
1888.796966,456.30298
1893.357463,455.7964019
1897.912896,455.2902335
1902.463269,454.784474
1907.008586,454.2791225
1911.548853,453.7741784
1916.084071,453.2696408
1920.614247,452.7655089
1925.139383,452.2617821
1929.659484,451.7584594
1934.174553,451.2555402
1938.684596,450.7530236
1943.189615,450.2509088
1947.689615,449.7491953
1952.1846,449.247882
1956.674574,448.7469684
1961.159541,448.2464535
1965.639505,447.7463367
1970.114469,447.2466173
1974.584438,446.7472943
1979.049416,446.2483671
1983.509407,445.749835
1987.964414,445.2516972
1992.414442,444.7539528
1996.859495,444.2566013
2001.299576,443.7596417
2005.734689,443.2630735
2010.164838,442.7668957
2014.590028,442.2711078
2019.010262,441.7757089
2023.425544,441.2806983
2027.835877,440.7860753
2032.241266,440.2918391
2036.641715,439.7979889
2041.037228,439.3045242
2045.427807,438.8114441
2049.813458,438.3187478
2054.194183,437.8264348
2058.569988,437.3345041
2062.940875,436.8429552
2067.306848,436.3517873
2071.667912,435.8609996
2076.024069,435.3705915
2080.375325,434.8805622
2084.721682,434.390911
2089.063144,433.9016372
2093.399716,433.4127401
2097.7314,432.9242189
2102.058201,432.4360729
2106.380123,431.9483015
2110.697169,431.4609039
2115.009342,430.9738795
2119.316648,430.4872274
2123.619088,430.0009471
2127.916668,429.5150377
2132.20939,429.0294987
2136.497259,428.5443292
2140.780278,428.0595287
2145.058451,427.5750963
2149.331781,427.0910315
2153.600273,426.6073335
2157.863929,426.1240016
2162.122754,425.6410351
2166.376751,425.1584334
2170.625924,424.6761957
2174.870276,424.1943213
2179.109811,423.7128097
2183.344533,423.2316601
2187.574446,422.7508717
2191.799552,422.270444
2196.019856,421.7903763
2200.235361,421.3106678
2204.44607,420.8313179
2208.651988,420.3523259
2212.853118,419.8736912
2217.049463,419.395413
2221.241028,418.9174908
2225.427814,418.4399237
2229.609827,417.9627113
2233.78707,417.4858527
2237.959545,417.0093473
2242.127258,416.5331946
2246.29021,416.0573937
2250.448407,415.5819441
2254.601851,415.106845
2258.750545,414.6320959
2262.894494,414.157696
2267.0337,413.6836447
2271.168168,413.2099414
2275.2979,412.7365854
2279.422901,412.263576
2283.543173,411.7909127
2287.65872,411.3185947
2291.769546,410.8466213
2295.875653,410.3749921
2299.977047,409.9037062
2304.073729,409.4327631
2308.165703,408.9621621
2312.252973,408.4919026
2316.335542,408.021984
2320.413414,407.5524055
2324.486592,407.0831666
2328.555078,406.6142666
2332.618878,406.145705
2336.677994,405.6774809
2340.732429,405.209594
2344.782187,404.7420434
2348.827271,404.2748285
2352.867684,403.8079488
2356.903431,403.3414037
2360.934514,402.8751924
2364.960936,402.4093143
2368.982701,401.9437689
2372.999812,401.4785555
2377.012273,401.0136735
2381.020087,400.5491223
2385.023257,400.0849013
2389.021786,399.6210098
2393.015678,399.1574472
2397.004936,398.6942129
2400.989563,398.2313063
2404.969563,397.7687268
2408.944939,397.3064738
2412.915694,396.8445466
2416.881831,396.3829447
2420.843354,395.9216675
2424.800265,395.4607143
2428.752569,395.0000845
2432.700268,394.5397776
2436.643366,394.0797929
2440.581865,393.6201298
2444.515769,393.1607878
2448.445082,392.7017662
2452.369806,392.2430644
2456.289944,391.7846819
2460.2055,391.3266181
2464.116478,390.8688723
2468.022879,390.4114439
2471.924708,389.9543324
2475.821967,389.4975372
2479.714659,389.0410577
2483.602789,388.5848933
2487.486358,388.1290434
2491.365371,387.6735075
2495.23983,387.2182849
2499.109738,386.763375
2502.975098,386.3087774
2506.835914,385.8544913
2510.692189,385.4005162
2514.543926,384.9468516
2518.391127,384.4934969
2522.233796,384.0404515
2526.071937,383.5877147
2529.905552,383.1352861
2533.734644,382.6831651
2537.559216,382.2313511
2541.379272,381.7798435
2545.194814,381.3286417
2549.005846,380.8777453
2552.81237,380.4271535
2556.61439,379.976866
2560.411908,379.526882
2564.204928,379.077201
2567.993453,378.6278225
2571.777486,378.1787459
2575.557029,377.7299706
2579.332086,377.2814961
2583.10266,376.8333219
2586.868754,376.3854473
2590.63037,375.9378718
2594.387512,375.4905949
2598.140183,375.0436159
2601.888385,374.5969345
2605.632123,374.1505499
2609.371397,373.7044616
2613.106213,373.2586692
2616.836572,372.813172
2620.562477,372.3679695
2624.283932,371.9230611
2628.000939,371.4784464
2631.713502,371.0341247
2635.421623,370.5900955
2639.125305,370.1463583
2642.824551,369.7029126
2646.519364,369.2597577
2650.209747,368.8168932
2653.895703,368.3743186
2657.577235,367.9320332
2661.254345,367.4900365
2664.927036,367.0483281
2668.595312,366.6069073
2672.259175,366.1657737
2675.918629,365.7249266
2679.573675,365.2843657
2683.224317,364.8440903
2686.870558,364.4041
2690.5124,363.9643941
2694.149846,363.5249722
2697.7829,363.0858337
2701.411564,362.6469782
2705.035841,362.208405
2708.655733,361.7701137
2712.271244,361.3321038
2715.882376,360.8943747
2719.489132,360.4569259
2723.091516,360.0197568
2726.689528,359.5828671
2730.283174,359.1462561
2733.872454,358.7099233
2737.457373,358.2738683
2741.037933,357.8380904
2744.614136,357.4025893
2748.185985,356.9673643
2751.753484,356.532415
2755.316635,356.0977409
2758.87544,355.6633414
2762.429902,355.2292161
2765.980025,354.7953644
2769.525811,354.3617858
2773.067262,353.9284799
2776.604381,353.495446
2780.137172,353.0626838
2783.665636,352.6301927
2787.189776,352.1979722
2790.709596,351.7660219
2794.225098,351.3343411
2797.736284,350.9029294
2801.243157,350.4717864
2804.74572,350.0409115
2808.243976,349.6103042
2811.737927,349.179964
2815.227576,348.7498905
2818.712926,348.3200831
2822.193979,347.8905413
2825.670738,347.4612647
2829.143205,347.0322528
2832.611384,346.603505
2836.075276,346.1750209
2839.534885,345.7468001
2842.990213,345.3188419
2846.441263,344.891146
2849.888037,344.4637118
2853.330538,344.0365388
2856.768768,343.6096266
2860.202731,343.1829748
2863.632429,342.7565827
2867.057864,342.3304499
2870.479039,341.904576
2873.895956,341.4789605
2877.308619,341.0536029
2880.717029,340.6285027
2884.12119,340.2036594
2887.521103,339.7790725
2890.916772,339.3547417
2894.308199,338.9306664
2897.695386,338.5068461
2901.078337,338.0832804
2904.457053,337.6599687
2907.831537,337.2369108
2911.201792,336.8141059
2914.56782,336.3915538
2917.929624,335.9692538
2921.287206,335.5472057
2924.640569,335.1254088
2927.989715,334.7038627
2931.334647,334.282567
2934.675367,333.8615212
2938.011878,333.4407249
2941.344182,333.0201775
2944.672282,332.5998786
2947.996181,332.1798277
2951.31588,331.7600245
2954.631382,331.3404683
2957.94269,330.9211589
2961.249806,330.5020957
2964.552733,330.0832782
2967.851472,329.664706
2971.146027,329.2463787
2974.436401,328.8282958
2977.722594,328.4104568
2981.004611,327.9928613
2984.282452,327.5755089
2987.556122,327.158399
2990.825621,326.7415313
2994.090953,326.3249053
2997.35212,325.9085205
3000.609124,325.4923766
3003.861968,325.0764729
3007.110654,324.6608092
3010.355185,324.245385
3013.595563,323.8301997
3016.83179,323.415253
3020.063869,323.0005445
3023.291802,322.5860736
3026.515591,322.17184
3029.735239,321.7578432
3032.950749,321.3440828
3036.162122,320.9305583
3039.369361,320.5172693
3042.572468,320.1042153
3045.771446,319.691396
3048.966297,319.2788108
3052.157023,318.8664594
3055.343627,318.4543413
3058.52611,318.0424561
3061.704476,317.6308033
3064.878727,317.2193826
3068.048865,316.8081934
3071.214892,316.3972354
3074.37681,315.9865081
3077.534623,315.5760111
3080.688331,315.165744
3083.837938,314.7557063
3086.983446,314.3458976
3090.124857,313.9363175
3093.262173,313.5269656
3096.395397,313.1178414
3099.524531,312.7089445
3102.649577,312.3002746
3105.770537,311.891831
3108.887414,311.4836136
3112.00021,311.0756218
3115.108927,310.6678551
3118.213568,310.2603133
3121.314134,309.8529958
3124.410629,309.4459023
3127.503053,309.0390323
3130.59141,308.6323855
3133.675702,308.2259613
3136.75593,307.8197595
3139.832098,307.4137795
3142.904206,307.0080209
3145.972259,306.6024834
3149.036257,306.1971666
3152.096203,305.79207
3155.152099,305.3871931
3158.203947,304.9825357
3161.25175,304.5780973
3164.29551,304.1738775
3167.335229,303.7698758
3170.370908,303.3660919
3173.402551,302.9625254
3176.43016,302.5591758
3179.453735,302.1560428
3182.473281,301.7531259
3185.488799,301.3504248
3188.50029,300.947939
3191.507758,300.5456682
3194.511204,300.1436119
3197.510631,299.7417697
3200.506041,299.3401412
3203.497435,298.9387261
3206.484816,298.5375239
3209.468186,298.1365343
3212.447547,297.7357568
3215.422902,297.335191
3218.394252,296.9348366
3221.361599,296.5346931
3224.324946,296.1347602
3227.284295,295.7350375
3230.239648,295.3355245
3233.191006,294.9362208
3236.138373,294.5371262
3239.081749,294.1382401
3242.021138,293.7395623
3244.956541,293.3410922
3247.887961,292.9428296
3250.815399,292.544774
3253.738857,292.146925
3256.658338,291.7492823
3259.573843,291.3518454
3262.485375,290.9546141
3265.392936,290.5575878
3268.296528,290.1607662
3271.196152,289.7641489
3274.091812,289.3677356
3276.983508,288.9715258
3279.871243,288.5755191
3282.755019,288.1797153
3285.634838,287.7841139
3288.510702,287.3887145
3291.382613,286.9935167
3294.250573,286.5985202
3297.114584,286.2037246
3299.974648,285.8091294
3302.830767,285.4147345
3305.682943,285.0205392
3308.531178,284.6265433
3311.375475,284.2327465
3314.215834,283.8391482
3317.052258,283.4457482
3319.88475,283.052546
3322.71331,282.6595414
3325.537941,282.2667339
3328.358645,281.8741231
3331.175424,281.4817087
3333.98828,281.0894903
3336.797215,280.6974676
3339.60223,280.3056401
3342.403328,279.9140075
3345.200511,279.5225695
3347.99378,279.1313256
3350.783138,278.7402755
3353.568586,278.3494188
3356.350127,277.9587551
3359.127762,277.5682842
3361.901493,277.1780056
3364.671323,276.787919
3367.437252,276.3980239
3370.199284,276.0083201
3372.957419,275.6188071
3375.711661,275.2294847
3378.46201,274.8403524
3381.208468,274.4514099
3383.951039,274.0626568
3386.689722,273.6740928
3389.424521,273.2857174
3392.155437,272.8975304
3394.882472,272.5095314
3397.605628,272.1217201
3400.324907,271.734096
3403.040311,271.3466588
3405.751841,270.9594081
3408.4595,270.5723437
3411.163289,270.1854651
3413.86321,269.798772
3416.559265,269.412264
3419.251456,269.0259408
3421.939784,268.6398021
3424.624252,268.2538474
3427.304862,267.8680764
3429.981614,267.4824888
3432.654512,267.0970842
3435.323557,266.7118623
3437.98875,266.3268228
3440.650094,265.9419651
3443.30759,265.5572892
3445.96124,265.1727945
3448.611046,264.7884807
3451.25701,264.4043475
3453.899134,264.0203945
3456.537419,263.6366214
3459.171867,263.2530279
3461.80248,262.8696135
3464.42926,262.486378
